https://www.amazon.com/Neutrogena-Shield-Oil-Free-Sunscreen-Spectrum/dp/B0037LOQQI/ref=sr_1_4_a_it/146-0643323-3285715?ie=UTF8
Neutrogena Age Shield Face Oil-Free Lotion Sunscreen Broad Spectrum Spf 110, 3 Fl. Oz.
reviewId, reviewDate, userId, userName, userLocation, userLink
R225AVGCC0XW4Q,June 1 2016,AF5YPFEDRODUPK5Y5FTNJXAL3YWQ,4colas,,/gp/profile/amzn1.account.AF5YPFEDRODUPK5Y5FTNJXAL3YWQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R23PBOXR12RB3R,December 11 2016,AGJJ27WLRNAVSSQ7ROSFBPW4HSIQ,Alan R.,,/gp/profile/amzn1.account.AGJJ27WLRNAVSSQ7ROSFBPW4HSIQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2V2SCGXHJGRL4,September 20 2016,AG6NRDWBFPM4AVUPJW42VBUJARSQ,exceld17,Chicago  IL,/gp/profile/amzn1.account.AG6NRDWBFPM4AVUPJW42VBUJARSQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1Z41JAKNOVF2O,June 20 2016,AGSV4ZVHIXI3NR2SD6U6O6PWLSSQ,New England Reader,New England,/gp/profile/amzn1.account.AGSV4ZVHIXI3NR2SD6U6O6PWLSSQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RLXR6D69BJAS5,August 30 2016,AFLSVSJ3VFWMMBDABLXDZJWEP3QA,aditya s,,/gp/profile/amzn1.account.AFLSVSJ3VFWMMBDABLXDZJWEP3QA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2BFNTURJ4CYQE,September 12 2016,AGXCDIT4Z6OQPWKDODQOC3GL77HQ,Sasipriya Sakamuri,Broomfield  Colorado United States,/gp/profile/amzn1.account.AGXCDIT4Z6OQPWKDODQOC3GL77HQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RUE4IMQTO9XIK,February 17 2016,AG7X6L6OPW7CRSWAEMT7SUYK726A,Amanda Kaczmarek,Santa Barbara  CA,/gp/profile/amzn1.account.AG7X6L6OPW7CRSWAEMT7SUYK726A/ref=cm_cr_arp_d_pdp?ie=UTF8
R1YV7X1CCYAPE8,June 15 2016,AEVINSRXHUZAE46RHHQSGFWIRZBA,Paulo,,/gp/profile/amzn1.account.AEVINSRXHUZAE46RHHQSGFWIRZBA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3V21FZT6NB0EY,June 6 2016,AG5MMLQVZPROTLPBQDWXMAAH3NXA,Andrea,,/gp/profile/amzn1.account.AG5MMLQVZPROTLPBQDWXMAAH3NXA/ref=cm_cr_arp_d_pdp?ie=UTF8
RA361CJ7OIRBF,June 7 2016,AHCBP6WQEMAMPG4MAIP2FAPX6VTA,J. Rawls,,/gp/profile/amzn1.account.AHCBP6WQEMAMPG4MAIP2FAPX6VTA/ref=cm_cr_arp_d_pdp?ie=UTF8
R315KCJOUFC358,July 26 2016,AHO6CKEOW3MNEU22VWWBHQKZMFZA,Ning,IL  USA,/gp/profile/amzn1.account.AHO6CKEOW3MNEU22VWWBHQKZMFZA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3PAV4B1HDQOL5,July 1 2016,AHYT2T6XJMJUVGZCREGSZL7DLMHQ,2 Angel's Momma,,/gp/profile/amzn1.account.AHYT2T6XJMJUVGZCREGSZL7DLMHQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2DIWDZJT11F0I,October 5 2016,AHHDFEUOHY35TJDVRMEHHXBZ2UGQ,Esme,UK,/gp/profile/amzn1.account.AHHDFEUOHY35TJDVRMEHHXBZ2UGQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2J6OCTI8B3RRV,February 15 2016,AF6BSXM5M7ZT2YAP463R5HUZKPCA,Amazon Customer,,/gp/profile/amzn1.account.AF6BSXM5M7ZT2YAP463R5HUZKPCA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2NQTGZBJ7GUTQ,March 2 2016,AG3IZD6LELV3VBBWRQKEVANNG3BQ,cbw7,Canandaigua  NY,/gp/profile/amzn1.account.AG3IZD6LELV3VBBWRQKEVANNG3BQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2E1ORYR494R1M,February 8 2016,AEDWDZEBHPWEW6H2RWGGJKIPZHEA,Honest reviewer,,/gp/profile/amzn1.account.AEDWDZEBHPWEW6H2RWGGJKIPZHEA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2CSE1FUK6AYYE,June 18 2016,AHYUB4ED3RXKCSWA7P7FLIT3S66Q,jae lee,,/gp/profile/amzn1.account.AHYUB4ED3RXKCSWA7P7FLIT3S66Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R1Y8GL9859MTS9,August 31 2016,AHDUV4AVGRZ2JIKMSP3UUOVK7PTQ,Atong,Customer Service Repersentative " "Kansas,/gp/profile/amzn1.account.AHDUV4AVGRZ2JIKMSP3UUOVK7PTQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3FCI2NOMP8NY2,January 7 2016,AE5SNAII5JYHXGUBUCGBCZWKOCNA,Kathy in Madison,Madison WI,/gp/profile/amzn1.account.AE5SNAII5JYHXGUBUCGBCZWKOCNA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2T0DK3B28AFW3,February 24 2016,AESHQZN2R4GXKQDLJUVN4OWWFHPQ,Paula Hidalgo Elizondo,,/gp/profile/amzn1.account.AESHQZN2R4GXKQDLJUVN4OWWFHPQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RVXUI7CXG2ZW2,June 22 2016,AHSNF3M22EHVS3R3MHGTKSCJMDHQ,Jana Shaw,,/gp/profile/amzn1.account.AHSNF3M22EHVS3R3MHGTKSCJMDHQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1MSPNPSUK50C4,August 28 2016,AFQK6RLBRDP7FNU6DEHGZUQXYPCQ,viviana,,/gp/profile/amzn1.account.AFQK6RLBRDP7FNU6DEHGZUQXYPCQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2ZYYTBE5ATLMK,November 5 2016,AFINOWLV3B3JT2UDAFIVKESKUL5A,betty,,/gp/profile/amzn1.account.AFINOWLV3B3JT2UDAFIVKESKUL5A/ref=cm_cr_arp_d_pdp?ie=UTF8
R1I7ALVHASE7JN,July 16 2016,AF4AAHZKVUHHAXVC7GNWTU2KK6EA,g in wv,,/gp/profile/amzn1.account.AF4AAHZKVUHHAXVC7GNWTU2KK6EA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3DXVMK6U56UEH,June 27 2016,AEU46KFYXH3EAYKD7ZOKCWNATOBA,luli,,/gp/profile/amzn1.account.AEU46KFYXH3EAYKD7ZOKCWNATOBA/ref=cm_cr_arp_d_pdp?ie=UTF8
RIA47B3JGE0N,June 1 2016,AGB6MNVA7COP44URMK6LDKNQMKHQ,alyssa,,/gp/profile/amzn1.account.AGB6MNVA7COP44URMK6LDKNQMKHQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3UR2A0OCN1G1Q,September 21 2016,AE6FJD2A2MHZF3KKAHCECTSJDWWA,Suzanne Schumacher,Temecula  CA,/gp/profile/amzn1.account.AE6FJD2A2MHZF3KKAHCECTSJDWWA/ref=cm_cr_arp_d_pdp?ie=UTF8
RPF0Z6JW2KXD8,December 27 2016,AEQ4S23FHHIXKU6D64CQRGXXTAUA,Rose,,/gp/profile/amzn1.account.AEQ4S23FHHIXKU6D64CQRGXXTAUA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3JQ05FLCPW2VQ,February 7 2016,AGCTKLBIL6WGUJHDCEI4L63YEALA,LRH,,/gp/profile/amzn1.account.AGCTKLBIL6WGUJHDCEI4L63YEALA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2KT8X3YDXYLFG,July 28 2016,AFIQBHT7HP6RXJ3TKLNNOTWWN3UQ,Chip,,/gp/profile/amzn1.account.AFIQBHT7HP6RXJ3TKLNNOTWWN3UQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3RLIEF7FX5P2K,November 18 2016,AEQXVWQ75BLL4ED27MW2H36JVPUA,Amazon Customer,,/gp/profile/amzn1.account.AEQXVWQ75BLL4ED27MW2H36JVPUA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1E62JIORL7I5C,May 14 2016,AELEHO3CGZ3ZNSXPB44R7DXDC7CA,Sarah Ann,,/gp/profile/amzn1.account.AELEHO3CGZ3ZNSXPB44R7DXDC7CA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2LHNP1LAO3YT5,February 17 2016,AFM6BMO22QFLPTCFDP63IYUNKQ4A,David J,,/gp/profile/amzn1.account.AFM6BMO22QFLPTCFDP63IYUNKQ4A/ref=cm_cr_arp_d_pdp?ie=UTF8
R1OCPWK1GMY406,August 6 2016,AHT4HDW7J4YPCWUY56GPZSJGDFYA,Martin,NYC,/gp/profile/amzn1.account.AHT4HDW7J4YPCWUY56GPZSJGDFYA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3297ZRPZSNWEQ,June 3 2016,AFAASYQIC5CGEDN6ARWJDUBXDL6Q,Kazsy21,School Counselor" "El Paso  Texas,/gp/profile/amzn1.account.AFAASYQIC5CGEDN6ARWJDUBXDL6Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R18GHGOY84T94P,June 7 2016,AF5IMCKOYAMUVZ5353RX7HTQYIEQ,ggl62,,/gp/profile/amzn1.account.AF5IMCKOYAMUVZ5353RX7HTQYIEQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2CBB6MS5666ZR,March 30 2016,AENYBXEKNH56P6BIFKSXDSQQ3JDQ,Amazon Customer,,/gp/profile/amzn1.account.AENYBXEKNH56P6BIFKSXDSQQ3JDQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RUVVN9SJ98ILM,May 20 2016,AEZ5TICLTQCAYXUSKMMHH74VWWTQ,fran foster,,/gp/profile/amzn1.account.AEZ5TICLTQCAYXUSKMMHH74VWWTQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1BCBBFFPZOVIY,March 1 2016,AHXO77WYX7ZD5XPJNIYQ73MNF77A,fg,,/gp/profile/amzn1.account.AHXO77WYX7ZD5XPJNIYQ73MNF77A/ref=cm_cr_arp_d_pdp?ie=UTF8
R2WMC3NR2FB6AS,July 29 2016,AGHIBSIKHOKJKRDJ4DIWJTQZDYIQ,shopper gal,,/gp/profile/amzn1.account.AGHIBSIKHOKJKRDJ4DIWJTQZDYIQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R15CM8ZI9UZ9LI,January 5 2016,AF7CC6MXY54RGM3SDCNXZVS4WJ5A,KayRas,,/gp/profile/amzn1.account.AF7CC6MXY54RGM3SDCNXZVS4WJ5A/ref=cm_cr_arp_d_pdp?ie=UTF8
RR0AP8FR0H906,May 30 2016,AFIORPJML3KUCTZF6AQZ3RZ524XA,A,,/gp/profile/amzn1.account.AFIORPJML3KUCTZF6AQZ3RZ524XA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2QYZGOQN8S0YD,May 26 2016,AEPWE4EZVKVDDTWXF3R5AN3F7A3A,summer,,/gp/profile/amzn1.account.AEPWE4EZVKVDDTWXF3R5AN3F7A3A/ref=cm_cr_arp_d_pdp?ie=UTF8
R1RT78798XUVOW,December 25 2016,AFCVKUNBQCRCWFEDCAKCXWDW6D7Q,Amazon Customer,,/gp/profile/amzn1.account.AFCVKUNBQCRCWFEDCAKCXWDW6D7Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R31QHSAWA1TTAQ,April 13 2016,AFR6W4WK26EA4S5IE63DSFUYFVGQ,Nate,,/gp/profile/amzn1.account.AFR6W4WK26EA4S5IE63DSFUYFVGQ/ref=cm_cr_arp_d_pdp?ie=UTF8
